'Elapsed time','ECG'
226.928,0.247
226.932,-0.098
226.936,-0.432
226.94,-0.715
226.944,-0.91
226.948,-1.032
226.952,-1.062
226.956,-1.085
226.96,-1.115
226.964,-1.145
226.968,-1.127
226.972,-1.2
226.976,-1.177
226.98,-1.225
226.984,-1.222
226.988,-1.19
226.992,-1.147
226.996,-1.145
227,-1.107
227.004,-1.09
227.008,-1.015
227.012,-0.963
227.016,-0.875
227.02,-0.795
227.024,-0.733
227.028,-0.652
227.032,-0.583
227.036,-0.55
227.04,-0.463
227.044,-0.432
227.048,-0.365
227.052,-0.24
227.056,-0.165
227.06,-0.075
227.064,0.013
227.068,0.14
227.072,0.185
227.076,0.3
227.08,0.398
227.084,0.495
227.088,0.635
227.092,0.713
227.096,0.858
227.1,0.925
227.104,1
227.108,1.015
227.112,1
227.116,0.938
227.12,0.835
227.124,0.77
227.128,0.575
227.132,0.323
227.136,0.048
227.14,-0.312
227.144,-0.64
227.148,-0.912
227.152,-1.103
227.156,-1.225
227.16,-1.377
227.164,-1.452
227.168,-1.607
227.172,-1.72
227.176,-1.815
227.18,-1.9
227.184,-1.927
227.188,-1.897
227.192,-1.877
227.196,-1.82
227.2,-1.823
227.204,-1.7
227.208,-1.67
227.212,-1.587
227.216,-1.47
227.22,-1.365
227.224,-1.238
227.228,-1.127
227.232,-1
227.236,-0.927
227.24,-0.82
227.244,-0.738
227.248,-0.59
227.252,-0.425
227.256,-0.338
227.26,-0.212
227.264,-0.022
227.268,0.135
227.272,0.253
227.276,0.375
227.28,0.52
227.284,0.675
227.288,0.835
227.292,0.953
227.296,1.11
227.3,1.198
227.304,1.25
227.308,1.24
227.312,1.272
227.316,1.17
227.32,1.09
227.324,0.935
227.328,0.72
227.332,0.45
227.336,0.122
227.34,-0.138
227.344,-0.412
227.348,-0.573
227.352,-0.733
227.356,-0.845
227.36,-0.945
227.364,-1.062
227.368,-1.198
227.372,-1.275
227.376,-1.383
227.38,-1.45
227.384,-1.515
227.388,-1.528
227.392,-1.562
227.396,-1.6
227.4,-1.603
227.404,-1.623
227.408,-1.575
227.412,-1.522
227.416,-1.445
227.42,-1.395
227.424,-1.347
227.428,-1.285
227.432,-1.232
227.436,-1.147
227.44,-1.107
227.444,-1.022
227.448,-0.965
227.452,-0.833
227.456,-0.738
227.46,-0.645
227.464,-0.515
227.468,-0.383
227.472,-0.253
227.476,-0.107
227.48,0.077
227.484,0.245
227.488,0.438
227.492,0.623
227.496,0.79
227.5,0.86
227.504,0.907
227.508,0.927
227.512,0.922
227.516,0.823
227.52,0.665
227.524,0.407
227.528,0.15
227.532,-0.065
227.536,-0.228
227.54,-0.3
227.544,-0.4
227.548,-0.475
227.552,-0.535
227.556,-0.61
227.56,-0.772
227.564,-0.838
227.568,-0.91
227.572,-0.935
227.576,-0.938
227.58,-0.973
227.584,-0.988
227.588,-0.958
227.592,-0.97
227.596,-0.935
227.6,-0.945
227.604,-0.938
227.608,-0.925
227.612,-0.835
227.616,-0.815
227.62,-0.775
227.624,-0.715
227.628,-0.64
227.632,-0.603
227.636,-0.547
227.64,-0.487
227.644,-0.44
227.648,-0.365
227.652,-0.278
227.656,-0.182
227.66,-0.075
227.664,0.052
227.668,0.165
227.672,0.235
227.676,0.372
227.68,0.532
227.684,0.665
227.688,0.802
227.692,0.935
227.696,1.04
227.7,1.083
227.704,1.12
227.708,1.075
227.712,1.05
227.716,0.985
227.72,0.853
227.724,0.67
227.728,0.375
227.732,0.003
227.736,-0.388
227.74,-0.713
227.744,-0.935
227.748,-1.077
227.752,-1.1
227.756,-1.125
227.76,-1.14
227.764,-1.173
227.768,-1.163
227.772,-1.177
227.776,-1.195
227.78,-1.145
227.784,-1.137
227.788,-1.073
227.792,-1.02
227.796,-0.973
227.8,-0.92
227.804,-0.863
227.808,-0.79
227.812,-0.74
227.816,-0.672
227.82,-0.595
227.824,-0.522
227.828,-0.453
227.832,-0.37
227.836,-0.328
227.84,-0.258
227.844,-0.207
227.848,-0.14
227.852,-0.04
227.856,0.06
227.86,0.128
227.864,0.207
227.868,0.282
227.872,0.347
227.876,0.39
227.88,0.57
227.884,0.66
227.888,0.76
227.892,0.873
227.896,0.902
227.9,0.887
227.904,0.79
227.908,0.698
227.912,0.547
227.916,0.388
227.92,0.225
227.924,0.087
227.928,-0.09
227.932,-0.3
227.936,-0.562
227.94,-0.887
227.944,-1.1
227.948,-1.315
227.952,-1.377
227.956,-1.433
227.96,-1.39
227.964,-1.407
227.968,-1.39
227.972,-1.42
227.976,-1.375
227.98,-1.415
227.984,-1.345
227.988,-1.32
227.992,-1.265
227.996,-1.17
228,-1.123
228.004,-1.1
228.008,-1.012
228.012,-0.922
228.016,-0.835
228.02,-0.76
228.024,-0.67
228.028,-0.585
228.032,-0.5
228.036,-0.425
228.04,-0.325
228.044,-0.247
228.048,-0.158
228.052,-0.058
228.056,0.077
228.06,0.175
228.064,0.297
228.068,0.375
228.072,0.46
228.076,0.598
228.08,0.703
228.084,0.81
228.088,0.963
228.092,1.07
228.096,1.17
228.1,1.175
228.104,1.19
228.108,1.137
228.112,1.103
228.116,1.012
228.12,0.81
228.124,0.613
228.128,0.297
228.132,-0.01
228.136,-0.287
228.14,-0.532
228.144,-0.7
228.148,-0.902
228.152,-1.04
228.156,-1.188
228.16,-1.3
228.164,-1.35
228.168,-1.397
228.172,-1.383
228.176,-1.365
228.18,-1.365
228.184,-1.288
228.188,-1.265
228.192,-1.202
228.196,-1.165
228.2,-1.125
228.204,-1.103
228.208,-0.998
228.212,-0.953
228.216,-0.922
228.22,-0.845
228.224,-0.782
228.228,-0.72
228.232,-0.677
228.236,-0.632
228.24,-0.6
228.244,-0.537
228.248,-0.46
228.252,-0.352
228.256,-0.26
228.26,-0.128
228.264,-0.083
228.268,0.035
228.272,0.15
228.276,0.19
228.28,0.315
228.284,0.42
228.288,0.487
228.292,0.547
228.296,0.608
228.3,0.613
228.304,0.61
228.308,0.59
228.312,0.52
228.316,0.432
228.32,0.3
228.324,0.107
228.328,-0.11
228.332,-0.312
228.336,-0.49
228.34,-0.64
228.344,-0.725
228.348,-0.835
228.352,-0.873
228.356,-0.922
228.36,-0.948
228.364,-1.04
228.368,-1.083
228.372,-1.052
228.376,-1.028
228.38,-1.025
228.384,-0.922
228.388,-0.877
228.392,-0.815
228.396,-0.738
228.4,-0.725
228.404,-0.685
228.408,-0.69
228.412,-0.652
228.416,-0.585
228.42,-0.557
228.424,-0.487
228.428,-0.427
228.432,-0.335
228.436,-0.285
228.44,-0.19
228.444,-0.122
228.448,0.007
228.452,0.072
228.456,0.188
228.46,0.29
228.464,0.388
228.468,0.415
228.472,0.512
228.476,0.535
228.48,0.532
228.484,0.537
228.488,0.557
228.492,0.512
228.496,0.51
228.5,0.357
228.504,0.25
228.508,0.09
228.512,0.035
228.516,-0.085
228.52,-0.147
228.524,-0.24
228.528,-0.323
228.532,-0.472
228.536,-0.62
228.54,-0.762
228.544,-0.82
228.548,-0.907
228.552,-0.9
228.556,-0.91
228.56,-0.875
228.564,-0.795
228.568,-0.728
228.572,-0.725
228.576,-0.688
228.58,-0.647
228.584,-0.588
228.588,-0.57
228.592,-0.552
228.596,-0.547
228.6,-0.565
228.604,-0.545
228.608,-0.547
228.612,-0.472
228.616,-0.378
228.62,-0.31
228.624,-0.233
228.628,-0.135
228.632,-0.052
228.636,-0.025
228.64,0.013
228.644,0.107
228.648,0.147
228.652,0.165
228.656,0.2
228.66,0.215
228.664,0.212
228.668,0.225
228.672,0.182
228.676,0.11
228.68,0.072
228.684,-0.025
228.688,-0.147
228.692,-0.263
228.696,-0.372
228.7,-0.415
228.704,-0.525
228.708,-0.625
228.712,-0.682
228.716,-0.708
228.72,-0.733
228.724,-0.74
228.728,-0.752
228.732,-0.745
228.736,-0.75
228.74,-0.728
228.744,-0.715
228.748,-0.613
228.752,-0.55
228.756,-0.453
228.76,-0.357
228.764,-0.27
228.768,-0.172
228.772,-0.1
228.776,0
228.78,0.102
228.784,0.223
228.788,0.278
228.792,0.398
228.796,0.41
228.8,0.448
228.804,0.487
228.808,0.495
228.812,0.482
228.816,0.477
228.82,0.49
228.824,0.438
228.828,0.438
228.832,0.403
228.836,0.388
228.84,0.388
228.844,0.338
228.848,0.372
228.852,0.29
228.856,0.287
228.86,0.237
228.864,0.122
228.868,0.01
228.872,-0.175
228.876,-0.352
228.88,-0.545
228.884,-0.7
228.888,-0.875
228.892,-0.963
228.896,-1.028
228.9,-1.075
228.904,-1.1
228.908,-1.157
228.912,-1.14
228.916,-1.075
228.92,-1.052
228.924,-0.988
228.928,-0.985
228.932,-0.925
228.936,-0.887
228.94,-0.828
228.944,-0.772
228.948,-0.662
228.952,-0.583
228.956,-0.482
228.96,-0.42
228.964,-0.338
228.968,-0.307
228.972,-0.203
228.976,-0.128
228.98,-0.028
228.984,0.072
228.988,0.212
228.992,0.228
228.996,0.395
229,0.515
229.004,0.588
229.008,0.645
229.012,0.752
229.016,0.795
229.02,0.863
229.024,0.89
229.028,0.91
229.032,0.922
229.036,0.875
229.04,0.807
229.044,0.74
229.048,0.585
229.052,0.472
229.056,0.347
229.06,0.188
229.064,-0.048
229.068,-0.245
229.072,-0.472
229.076,-0.67
229.08,-0.8
229.084,-0.915
229.088,-1.035
229.092,-1.073
229.096,-1.19
229.1,-1.258
229.104,-1.282
229.108,-1.285
229.112,-1.27
229.116,-1.19
229.12,-1.097
229.124,-1.077
229.128,-0.985
229.132,-0.95
229.136,-0.907
229.14,-0.89
229.144,-0.858
229.148,-0.823
229.152,-0.713
229.156,-0.723
229.16,-0.635
229.164,-0.575
229.168,-0.495
229.172,-0.44
229.176,-0.365
229.18,-0.247
229.184,-0.165
229.188,-0.072
229.192,0.083
229.196,0.135
229.2,0.147
229.204,0.26
229.208,0.263
229.212,0.297
229.216,0.362
229.22,0.383
229.224,0.36
229.228,0.37
229.232,0.323
229.236,0.225
229.24,0.138
229.244,0.072
229.248,-0.02
229.252,-0.095
229.256,-0.145
229.26,-0.19
229.264,-0.328
229.268,-0.425
229.272,-0.562
229.276,-0.665
229.28,-0.762
229.284,-0.848
229.288,-0.915
229.292,-0.973
229.296,-0.985
229.3,-1
229.304,-1.035
229.308,-0.998
229.312,-1.002
229.316,-0.995
229.32,-0.96
229.324,-0.915
229.328,-0.927
229.332,-0.9
229.336,-0.897
229.34,-0.882
229.344,-0.838
229.348,-0.752
229.352,-0.688
229.356,-0.583
229.36,-0.453
229.364,-0.378
229.368,-0.328
229.372,-0.207
229.376,-0.125
229.38,-0.06
229.384,0.035
229.388,0.06
229.392,0.138
229.396,0.185
229.4,0.195
229.404,0.172
229.408,0.125
229.412,0.083
229.416,-0.065
229.42,-0.147
229.424,-0.237
229.428,-0.302
229.432,-0.383
229.436,-0.425
229.44,-0.487
229.444,-0.525
229.448,-0.57
229.452,-0.57
229.456,-0.57
229.46,-0.562
229.464,-0.573
229.468,-0.588
229.472,-0.532
229.476,-0.495
229.48,-0.49
229.484,-0.438
229.488,-0.375
229.492,-0.333
229.496,-0.233
229.5,-0.207
229.504,-0.182
229.508,-0.115
229.512,-0.065
229.516,-0.062
229.52,0.035
229.524,0.06
229.528,0.09
229.532,0.17
229.536,0.21
229.54,0.26
229.544,0.3
229.548,0.383
229.552,0.453
229.556,0.485
229.56,0.537
229.564,0.547
229.568,0.527
229.572,0.525
229.576,0.445
229.58,0.4
229.584,0.265
229.588,0.102
229.592,-0.09
229.596,-0.312
229.6,-0.507
229.604,-0.665
229.608,-0.833
229.612,-0.902
229.616,-1.008
229.62,-1.065
229.624,-1.107
229.628,-1.097
229.632,-1.083
229.636,-1.04
229.64,-0.995
229.644,-0.948
229.648,-0.858
229.652,-0.815
229.656,-0.762
229.66,-0.703
229.664,-0.69
229.668,-0.657
229.672,-0.688
229.676,-0.672
229.68,-0.62
229.684,-0.573
229.688,-0.527
229.692,-0.487
229.696,-0.415
229.7,-0.398
229.704,-0.307
229.708,-0.247
229.712,-0.16
229.716,-0.062
229.72,0.028
229.724,0.12
229.728,0.21
229.732,0.275
229.736,0.375
229.74,0.438
229.744,0.552
229.748,0.64
229.752,0.635
229.756,0.715
229.76,0.682
229.764,0.623
229.768,0.465
229.772,0.25
229.776,-0.01
229.78,-0.24
229.784,-0.458
229.788,-0.588
229.792,-0.677
229.796,-0.748
229.8,-0.81
229.804,-0.87
229.808,-0.91
229.812,-0.89
229.816,-0.89
229.82,-0.89
229.824,-0.877
229.828,-0.833
229.832,-0.807
229.836,-0.812
229.84,-0.765
229.844,-0.765
229.848,-0.723
229.852,-0.677
229.856,-0.637
229.86,-0.59
229.864,-0.55
229.868,-0.495
229.872,-0.44
229.876,-0.375
229.88,-0.307
229.884,-0.195
229.888,-0.1
229.892,0.028
229.896,0.087
229.9,0.158
229.904,0.258
229.908,0.307
229.912,0.388
229.916,0.453
229.92,0.537
229.924,0.562
229.928,0.6
229.932,0.662
229.936,0.695
229.94,0.677
229.944,0.7
229.948,0.738
229.952,0.762
229.956,0.748
229.96,0.723
229.964,0.695
229.968,0.545
229.972,0.335
229.976,0.085
229.98,-0.247
229.984,-0.472
229.988,-0.738
229.992,-0.8
229.996,-0.945
230,-0.963
230.004,-1.025
230.008,-1.022
230.012,-0.988
230.016,-0.998
230.02,-0.945
230.024,-0.92
230.028,-0.89
230.032,-0.91
230.036,-0.922
230.04,-0.9
230.044,-0.882
230.048,-0.882
230.052,-0.825
230.056,-0.8
230.06,-0.782
230.064,-0.77
230.068,-0.74
230.072,-0.698
230.076,-0.652
230.08,-0.565
230.084,-0.527
230.088,-0.425
230.092,-0.35
230.096,-0.275
230.1,-0.225
230.104,-0.135
230.108,-0.052
230.112,0.035
230.116,0.098
230.12,0.207
230.124,0.278
230.128,0.275
230.132,0.253
230.136,0.263
230.14,0.235
230.144,0.235
230.148,0.2
230.152,0.207
230.156,0.158
230.16,0.177
230.164,0.145
230.168,0.09
230.172,0.033
230.176,0
230.18,-0.065
230.184,-0.098
230.188,-0.175
230.192,-0.295
230.196,-0.42
230.2,-0.6
230.204,-0.713
230.208,-0.79
230.212,-0.825
230.216,-0.838
230.22,-0.795
230.224,-0.75
230.228,-0.81
230.232,-0.77
230.236,-0.795
230.24,-0.772
230.244,-0.752
230.248,-0.7
230.252,-0.657
230.256,-0.615
230.26,-0.598
230.264,-0.522
230.268,-0.463
230.272,-0.438
230.276,-0.375
230.28,-0.315
230.284,-0.25
230.288,-0.185
230.292,-0.125
230.296,-0.013
230.3,0.072
230.304,0.188
230.308,0.3
230.312,0.41
230.316,0.515
230.32,0.613
230.324,0.698
230.328,0.725
230.332,0.74
230.336,0.738
230.34,0.685
230.344,0.603
230.348,0.565
230.352,0.512
230.356,0.472
230.36,0.365
230.364,0.333
230.368,0.295
230.372,0.203
230.376,0.15
230.38,0.077
230.384,-0.022
230.388,-0.138
230.392,-0.278
230.396,-0.427
230.4,-0.61
230.404,-0.748
230.408,-0.9
230.412,-1.015
230.416,-1.127
230.42,-1.2
230.424,-1.235
230.428,-1.272
230.432,-1.295
230.436,-1.262
230.44,-1.25
230.444,-1.225
230.448,-1.177
230.452,-1.107
230.456,-1.083
230.46,-1.06
230.464,-1.02
230.468,-0.988
230.472,-0.932
230.476,-0.865
230.48,-0.8
230.484,-0.74
230.488,-0.645
230.492,-0.537
230.496,-0.47
230.5,-0.375
230.504,-0.263
230.508,-0.138
230.512,-0.013
230.516,0.122
230.52,0.275
230.524,0.388
230.528,0.485
230.532,0.52
230.536,0.552
230.54,0.562
230.544,0.545
230.548,0.52
230.552,0.463
230.556,0.438
230.56,0.383
230.564,0.31
230.568,0.26
230.572,0.253
230.576,0.195
230.58,0.115
230.584,0.003
230.588,-0.15
230.592,-0.285
230.596,-0.422
230.6,-0.578
230.604,-0.69
230.608,-0.79
230.612,-0.853
230.616,-0.925
230.62,-0.915
230.624,-0.963
230.628,-0.94
230.632,-0.938
230.636,-0.925
230.64,-0.915
230.644,-0.82
230.648,-0.775
230.652,-0.71
230.656,-0.6
230.66,-0.545
230.664,-0.45
230.668,-0.412
230.672,-0.338
230.676,-0.273
230.68,-0.19
230.684,-0.113
230.688,0.013
230.692,0.113
230.696,0.182
230.7,0.235
230.704,0.302
230.708,0.365
230.712,0.49
230.716,0.552
230.72,0.66
230.724,0.682
230.728,0.72
230.732,0.688
230.736,0.647
230.74,0.547
230.744,0.475
230.748,0.372
230.752,0.328
230.756,0.233
230.76,0.203
230.764,0.122
230.768,0.062
230.772,-0.09
230.776,-0.25
230.78,-0.445
230.784,-0.595
230.788,-0.775
230.792,-0.915
230.796,-1.025
230.8,-1.12
230.804,-1.215
230.808,-1.295
230.812,-1.298
230.816,-1.323
230.82,-1.238
230.824,-1.212
230.828,-1.14
230.832,-1.073
230.836,-1.045
230.84,-0.983
230.844,-0.94
230.848,-0.85
230.852,-0.775
230.856,-0.713
230.86,-0.62
230.864,-0.54
230.868,-0.477
230.872,-0.412
230.876,-0.333
230.88,-0.228
230.884,-0.115
230.888,-0.013
230.892,0.11
230.896,0.165
230.9,0.275
230.904,0.328
230.908,0.427
230.912,0.46
230.916,0.49
230.92,0.515
230.924,0.45
230.928,0.398
230.932,0.29
230.936,0.163
230.94,0.11
230.944,0.028
230.948,0.022
230.952,-0.022
230.956,0.015
230.96,-0.028
230.964,-0.065
230.968,-0.198
230.972,-0.287
230.976,-0.422
230.98,-0.562
230.984,-0.64
230.988,-0.735
230.992,-0.825
230.996,-0.902
231,-0.953
231.004,-1
231.008,-1.012
231.012,-1.025
231.016,-0.965
231.02,-0.84
231.024,-0.79
231.028,-0.713
231.032,-0.637
231.036,-0.565
231.04,-0.475
231.044,-0.39
231.048,-0.35
231.052,-0.237
231.056,-0.135
231.06,-0.05
231.064,0.045
231.068,0.138
231.072,0.21
231.076,0.335
231.08,0.438
231.084,0.527
231.088,0.627
231.092,0.708
231.096,0.762
231.1,0.785
231.104,0.8
231.108,0.82
231.112,0.815
231.116,0.765
231.12,0.708
231.124,0.652
231.128,0.54
231.132,0.412
231.136,0.3
231.14,0.212
231.144,0.145
231.148,0.115
231.152,0.098
231.156,0.07
231.16,-0.01
231.164,-0.115
231.168,-0.215
231.172,-0.42
231.176,-0.54
231.18,-0.7
231.184,-0.82
231.188,-0.95
231.192,-0.988
231.196,-0.99
231.2,-1.028
231.204,-1.045
231.208,-1.045
231.212,-1.02
231.216,-0.945
231.22,-0.87
231.224,-0.795
231.228,-0.74
231.232,-0.695
231.236,-0.625
231.24,-0.613
231.244,-0.532
231.248,-0.435
231.252,-0.372
231.256,-0.297
231.26,-0.195
231.264,-0.15
231.268,-0.062
231.272,0.028
231.276,0.115
231.28,0.215
231.284,0.27
231.288,0.347
231.292,0.39
231.296,0.39
231.3,0.383
231.304,0.323
231.308,0.233
231.312,0.195
231.316,0.072
231.32,-0.033
231.324,-0.175
231.328,-0.215
231.332,-0.282
231.336,-0.295
231.34,-0.228
231.344,-0.195
231.348,-0.14
231.352,-0.165
231.356,-0.172
231.36,-0.265
231.364,-0.325
231.368,-0.477
231.372,-0.575
231.376,-0.675
231.38,-0.66
231.384,-0.69
231.388,-0.657
231.392,-0.595
231.396,-0.547
231.4,-0.458
231.404,-0.458
231.408,-0.372
231.412,-0.297
231.416,-0.135
231.42,-0.062
231.424,0.085
231.428,0.152
231.432,0.212
231.436,0.312
231.44,0.375
231.444,0.412
231.448,0.465
231.452,0.537
231.456,0.583
231.46,0.635
231.464,0.682
231.468,0.69
231.472,0.745
231.476,0.775
231.48,0.752
231.484,0.74
231.488,0.67
231.492,0.608
231.496,0.495
231.5,0.302
231.504,0.085
231.508,-0.033
231.512,-0.2
231.516,-0.3
231.52,-0.403
231.524,-0.485
231.528,-0.532
231.532,-0.575
231.536,-0.632
231.54,-0.657
231.544,-0.72
231.548,-0.77
231.552,-0.865
231.556,-0.925
231.56,-1.008
231.564,-1.05
231.568,-1.077
231.572,-1.083
231.576,-1.083
231.58,-1.032
231.584,-1.002
231.588,-0.92
231.592,-0.87
231.596,-0.787
231.6,-0.735
231.604,-0.603
231.608,-0.502
231.612,-0.425
231.616,-0.328
231.62,-0.265
231.624,-0.12
231.628,-0.062
231.632,-0.028
231.636,0
231.64,0.058
231.644,0.072
231.648,0.102
231.652,0.177
231.656,0.223
231.66,0.265
231.664,0.253
231.668,0.253
231.672,0.198
231.676,0.14
231.68,0.028
231.684,-0.09
231.688,-0.135
231.692,-0.212
231.696,-0.258
231.7,-0.263
231.704,-0.285
231.708,-0.307
231.712,-0.307
231.716,-0.295
231.72,-0.338
231.724,-0.35
231.728,-0.325
231.732,-0.44
231.736,-0.438
231.74,-0.44
231.744,-0.44
231.748,-0.375
231.752,-0.372
231.756,-0.31
231.76,-0.223
231.764,-0.16
231.768,-0.14
231.772,-0.037
231.776,0.05
231.78,0.09
231.784,0.188
231.788,0.265
231.792,0.362
231.796,0.403
231.8,0.482
231.804,0.522
231.808,0.645
231.812,0.685
231.816,0.75
231.82,0.82
231.824,0.848
231.828,0.85
231.832,0.828
231.836,0.797
231.84,0.745
231.844,0.715
231.848,0.62
231.852,0.512
231.856,0.42
231.86,0.212
231.864,0.09
231.868,-0.052
231.872,-0.185
231.876,-0.32
231.88,-0.448
231.884,-0.565
231.888,-0.677
231.892,-0.848
231.896,-0.985
231.9,-1.135
231.904,-1.228
231.908,-1.327
231.912,-1.413
231.916,-1.373
231.92,-1.36
231.924,-1.337
231.928,-1.347
231.932,-1.278
231.936,-1.262
231.94,-1.195
231.944,-1.077
231.948,-0.985
231.952,-0.86
231.956,-0.738
231.96,-0.595
231.964,-0.5
231.968,-0.378
231.972,-0.328
231.976,-0.195
231.98,-0.077
231.984,0.033
231.988,0.122
231.992,0.215
231.996,0.312
232,0.375
232.004,0.412
232.008,0.453
232.012,0.497
232.016,0.547
232.02,0.535
232.024,0.557
232.028,0.472
232.032,0.42
232.036,0.36
232.04,0.273
232.044,0.172
232.048,0.125
232.052,0.077
232.056,0.025
232.06,0.003
232.064,-0.098
232.068,-0.177
232.072,-0.32
232.076,-0.453
232.08,-0.59
232.084,-0.682
232.088,-0.715
232.092,-0.772
232.096,-0.775
232.1,-0.74
232.104,-0.708
232.108,-0.657
232.112,-0.59
232.116,-0.495
232.12,-0.412
232.124,-0.325
232.128,-0.278
232.132,-0.175
232.136,-0.12
232.14,-0.025
232.144,0.025
232.148,0.095
232.152,0.2
232.156,0.263
232.16,0.302
232.164,0.352
232.168,0.407
232.172,0.427
232.176,0.425
232.18,0.445
232.184,0.438
232.188,0.425
232.192,0.375
232.196,0.32
232.2,0.263
232.204,0.223
232.208,0.113
232.212,0.013
232.216,-0.107
232.22,-0.237
232.224,-0.41
232.228,-0.515
232.232,-0.64
232.236,-0.795
232.24,-0.782
232.244,-0.787
232.248,-0.787
232.252,-0.765
232.256,-0.748
232.26,-0.745
232.264,-0.71
232.268,-0.74
232.272,-0.725
232.276,-0.672
232.28,-0.585
232.284,-0.537
232.288,-0.44
232.292,-0.347
232.296,-0.302
232.3,-0.228
232.304,-0.122
232.308,-0.07
232.312,0.025
232.316,0.138
232.32,0.223
232.324,0.357
232.328,0.487
232.332,0.57
232.336,0.67
232.34,0.713
232.344,0.777
232.348,0.823
232.352,0.902
232.356,0.887
232.36,0.948
232.364,0.985
232.368,0.963
232.372,0.91
232.376,0.882
232.38,0.812
232.384,0.688
232.388,0.62
232.392,0.445
232.396,0.228
232.4,-0.007
232.404,-0.24
232.408,-0.482
232.412,-0.603
232.416,-0.745
232.42,-0.765
232.424,-0.802
232.428,-0.81
232.432,-0.81
232.436,-0.823
232.44,-0.84
232.444,-0.825
232.448,-0.815
232.452,-0.79
232.456,-0.745
232.46,-0.695
232.464,-0.652
232.468,-0.615
232.472,-0.547
232.476,-0.472
232.48,-0.41
232.484,-0.312
232.488,-0.22
232.492,-0.138
232.496,-0.05
232.5,0.022
232.504,0.077
232.508,0.172
232.512,0.253
232.516,0.357
232.52,0.5
232.524,0.545
232.528,0.613
232.532,0.647
232.536,0.652
232.54,0.657
232.544,0.675
232.548,0.652
232.552,0.635
232.556,0.66
232.56,0.595
232.564,0.55
232.568,0.51
232.572,0.375
232.576,0.325
232.58,0.207
232.584,0.128
232.588,-0.12
232.592,-0.275
232.596,-0.482
232.6,-0.657
232.604,-0.79
232.608,-0.9
232.612,-0.938
232.616,-0.94
232.62,-0.932
232.624,-0.863
232.628,-0.815
232.632,-0.777
232.636,-0.725
232.64,-0.682
232.644,-0.565
232.648,-0.49
232.652,-0.375
232.656,-0.258
232.66,-0.135
232.664,-0.062
232.668,0
232.672,0.098
232.676,0.175
232.68,0.24
232.684,0.32
232.688,0.388
232.692,0.435
232.696,0.475
232.7,0.448
232.704,0.458
232.708,0.41
232.712,0.407
232.716,0.338
232.72,0.323
232.724,0.307
232.728,0.26
232.732,0.172
232.736,0.147
232.74,0.087
232.744,0.058
232.748,0.05
232.752,-0.02
232.756,-0.083
232.76,-0.163
232.764,-0.29
232.768,-0.412
232.772,-0.54
232.776,-0.635
232.78,-0.662
232.784,-0.713
232.788,-0.695
232.792,-0.72
232.796,-0.698
232.8,-0.738
232.804,-0.745
232.808,-0.71
232.812,-0.657
232.816,-0.583
232.82,-0.487
232.824,-0.372
232.828,-0.237
232.832,-0.1
232.836,0.035
232.84,0.098
232.844,0.22
232.848,0.333
232.852,0.47
232.856,0.545
232.86,0.647
232.864,0.67
232.868,0.728
232.872,0.735
232.876,0.723
232.88,0.688
232.884,0.613
232.888,0.537
232.892,0.487
232.896,0.365
232.9,0.223
232.904,0.098
232.908,-0.013
232.912,-0.122
232.916,-0.22
232.92,-0.312
232.924,-0.388
232.928,-0.495
232.932,-0.562
232.936,-0.603
232.94,-0.698
232.944,-0.757
232.948,-0.765
232.952,-0.84
232.956,-0.85
232.96,-0.91
232.964,-0.915
232.968,-0.902
232.972,-0.882
232.976,-0.87
232.98,-0.835
232.984,-0.748
232.988,-0.685
232.992,-0.61
232.996,-0.512
233,-0.458
233.004,-0.375
233.008,-0.307
233.012,-0.177
233.016,-0.102
233.02,0.033
233.024,0.147
233.028,0.287
233.032,0.352
233.036,0.425
233.04,0.49
233.044,0.515
233.048,0.557
233.052,0.557
233.056,0.545
233.06,0.522
233.064,0.448
233.068,0.335
233.072,0.245
233.076,0.1
233.08,-0.007
233.084,-0.11
233.088,-0.22
233.092,-0.325
233.096,-0.477
233.1,-0.61
233.104,-0.79
233.108,-0.838
233.112,-0.975
233.116,-1.002
233.12,-1.02
233.124,-1.058
233.128,-1.083
233.132,-1.14
233.136,-1.087
233.14,-1.07
233.144,-1.028
233.148,-0.948
233.152,-0.815
233.156,-0.682
233.16,-0.608
233.164,-0.497
233.168,-0.412
233.172,-0.325
233.176,-0.223
233.18,-0.087
233.184,-0.028
233.188,0.125
233.192,0.2
233.196,0.282
233.2,0.34
233.204,0.365
233.208,0.37
233.212,0.42
233.216,0.388
233.22,0.412
233.224,0.46
233.228,0.388
233.232,0.347
233.236,0.285
233.24,0.215
233.244,0.122
233.248,0.01
233.252,-0.147
233.256,-0.3
233.26,-0.453
233.264,-0.632
233.268,-0.74
233.272,-0.863
233.276,-0.925
233.28,-0.935
233.284,-0.965
233.288,-0.97
233.292,-0.927
233.296,-0.938
233.3,-0.9
233.304,-0.885
233.308,-0.825
233.312,-0.713
233.316,-0.662
233.32,-0.562
233.324,-0.502
233.328,-0.435
233.332,-0.362
233.336,-0.31
233.34,-0.223
233.344,-0.135
233.348,-0.028
233.352,0.075
233.356,0.172
233.36,0.263
233.364,0.35
233.368,0.345
233.372,0.435
233.376,0.477
233.38,0.532
233.384,0.547
233.388,0.52
233.392,0.465
233.396,0.465
233.4,0.388
233.404,0.325
233.408,0.247
233.412,0.135
233.416,0.003
233.42,-0.16
233.424,-0.278
233.428,-0.44
